date;user;parsed_data
30/04/2019 22:00;techcrunch;{1: {'investors': ['Jet Li', 'Matrix', 'Jet Li', 'Napster', 'AR']}, 2: {'investors': ['Tim Cook', 'AR', 'Tim Cook']}, 3: {'funds': ['$5 ', '$5']}, 4: {'investors': ['AR']}, 5: {'investors': ['AR', 'AR']}, 6: {'investors': ['Google', 'Google']}, 7: {'investors': ['AR Cloud']}, 8: {'investors': ['Apple’s', 'AR', 'Apple', 'ARKit', 'Google', 'Google', 'HoloLens', 'Magic Leap']}, 9: {}, 10: {}, 11: {}, 12: {}, 13: {}, 14: {'investors': ['AR Cloud']}, 15: {'investors': ['AR']}, 16: {}, 17: {'series': ['public']}, 18: {}, 19: {'investors': ['Snap', 'Flickr', 'Google Glass versus', 'Glass']}, 20: {'investors': ['Uber', 'AR', 'Twitter', 'Mobile Mapping', 'Uber']}, 21: {}, 22: {'investors': ['AR']}, 23: {}, 24: {}, 25: {'investors': ['GPS', 'SLAM']}, 26: {}, 27: {}, 28: {'investors': ['AR Cloud']}, 29: {'investors': ['Business Models Pay for Use']}, 30: {'investors': ['Apple']}, 31: {'investors': ['Developer Ownership']}, 32: {}, 33: {}, 34: {}, 35: {}, 36: {'investors': ['AR Cloud SLAM', 'AR']}, 37: {'investors': ['Immersive Web']}, 38: {'investors': ['Facebook', 'Waze', 'AR', 'Facebook', 'Google']}, 39: {}, 40: {'investors': ['AR']}, 41: {'investors': ['Google', 'AR']}, 42: {'investors': ['Apple'], 'series': ['public']}, 0: {'date': '2019-04-30T22:00:21', 'title': 'AR will mean dystopia if we don’t act today | TechCrunch'}}
30/04/2019 21:51;techcrunch;
30/04/2019 21:30;techcrunch;{1: {'investors': ['Apple', 'Apple', 'iPhone/iPad/Mac', 'Apple', 'Apple Music']}, 2: {'funds': ['$51.3 billion', '$46.6 billion', '$9.9 billion', '$11.5 billion']}, 3: {'investors': ['Apple', 'Apple', 'Apple', 'Luca Maestri'], 'funds': ['$61.1 billion', '$58 billion']}, 4: {'investors': ['Apple', 'Apple Music', 'Apple News', 'Tim Cook', 'Apple', 'Cook']}, 0: {'date': '2019-04-30T21:29:04', 'title': 'Services really are becoming a bigger part of Apple’s business | TechCrunch'}}
30/04/2019 21:15;techcrunch;{1: {'investors': ['SEC'], 'series': ['series A']}, 2: {}, 3: {'investors': ['Slack’s', 'Arman', 'the tech press'], 'funds': ['$162 million']}, 4: {}, 5: {'investors': ['Form Ds']}, 6: {}, 0: {'date': '2019-04-30T21:11:18', 'title': 'The curious case of Slack’s missing $162 million | TechCrunch'}}
30/04/2019 20:54;techcrunch;
30/04/2019 20:47;techcrunch;{1: {'investors': ['Apple', 'Apple'], 'funds': ['$58 billion', '$2.46']}, 2: {'investors': ['Apple'], 'funds': ['$10 ', '$1 ']}, 3: {'investors': ['Apple', 'Apple'], 'funds': ['$55 billion', '$59 billion', '$8.5 billion', '$8.6 billion', '$300 million']}, 4: {'investors': ['iPhone', 'Tim Cook', 'Cook', 'Apple']}, 5: {'investors': ['Apple', 'iPhone'], 'funds': ['$18 billion', '$13.2 billion']}, 6: {'investors': ['Apple', 'Apple', 'iPhone', 'Xinhua']}, 7: {'investors': ['Alphabet', 'Sundar Pichai']}, 8: {'investors': ['Apple', 'Apple', 'Goldman Sachs', 'Mastercard', 'iPhone', 'Wallet', 'Apple TV+']}, 9: {'investors': ['Apple', 'iPhone']}, 10: {'investors': ['VC Bill Gurley', 'GOOG', 'SEC', 'Google'], 'funds': ['$20B']}, 11: {'investors': ['Apple']}, 0: {'date': '2019-04-30T20:46:31', 'title': 'Apple’s stock jumps 5% after beating expectations | TechCrunch'}}
30/04/2019 20:42;techcrunch;
30/04/2019 20:22;techcrunch;
30/04/2019 20:08;techcrunch;{1: {'investors': ['Jude Gomila', 'RNTS Media']}, 2: {'investors': ['Gomila', 'Andreessen Horowitz', 'Gigafund, Founders Fund', 'SV Angel', 'Joe Montana', 'Gomila', 'Immad Akhund'], 'funds': ['$5 million']}, 3: {'investors': ['Gomila', 'Wikipedia']}, 4: {'investors': ['Golden', 'Wikipedia', 'Gomila', 'Anthony Ha exist', 'Golden']}, 5: {'investors': ['Gomila']}, 6: {'investors': ['Einstein'], 'series': ['public']}, 7: {}, 8: {'investors': ['Gomila']}, 9: {'investors': ['WYSIWYG']}, 10: {'investors': ['Gomila']}, 11: {'investors': ['Gomila']}, 12: {}, 13: {}, 14: {}, 15: {}, 16: {'investors': ['Gomila']}, 17: {'investors': ['Google.org', 'Wikipedia']}, 18: {}, 0: {'date': '2019-04-30T20:06:57', 'title': 'Golden unveils a Wikipedia alternative focused on emerging tech and startups | TechCrunch'}}
30/04/2019 20:04;techcrunch;{1: {'investors': ['Oculus']}, 2: {}, 3: {'investors': ['Oculus Quest'], 'funds': ['$599 ', '$999 ', '$180 ']}, 4: {}, 5: {}, 6: {}, 0: {'date': '2019-04-30T19:23:35', 'title': 'Oculus announces a VR subscription service for enterprises | TechCrunch'}}
30/04/2019 20:03;techcrunch;{1: {'investors': ['Instagram']}, 2: {}, 3: {}, 4: {}, 5: {}, 6: {}, 7: {}, 8: {}, 9: {'investors': ['Gigi Hadid', 'Kim Kardashian West', 'Kris Jenner', 'Kylie Jenner', 'Leesa Angelique']}, 10: {}, 11: {}, 0: {'date': '2019-04-30T17:55:42', 'title': 'Instagram will now let creators and influencers sell items directly | TechCrunch'}}
30/04/2019 19:49;techcrunch;
30/04/2019 19:24;techcrunch;{1: {'investors': ['Facebook', 'WhatsApp', 'Account Kit', 'Android', 'WhatsApp', 'SMS']}, 2: {'investors': ['Facebook Login']}, 3: {'investors': ['Facebook']}, 4: {}, 5: {}, 6: {'investors': ['SMS', 'WhatsApp']}, 7: {'investors': ['Android', 'WhatsApp', 'Facebook']}, 8: {'investors': ['WhatsApp', 'Account Kit']}, 9: {'investors': ['WhatsApp', 'WhatsApp']}, 10: {}, 0: {'date': '2019-04-30T19:23:01', 'title': 'Developers can now verify mobile app users over WhatsApp instead of SMS | TechCrunch'}}
30/04/2019 19:03;techcrunch;
30/04/2019 18:35;techcrunch;
30/04/2019 18:22;techcrunch;{1: {'investors': ['DJ', 'Ramya Velury', 'Ramya', 'Amrit', 'Ramya']}, 2: {'investors': ['Amrit', 'Apple']}, 3: {}, 4: {}, 5: {}, 6: {'investors': ['Danueal Drayton', 'app murderer', 'Sydney Loofe']}, 7: {'investors': ['Community Guidelines']}, 8: {}, 9: {'investors': ['Ubers']}, 10: {'investors': ['Ubers']}, 11: {'investors': ['introvert Erika Ramirez']}, 12: {'investors': ['Samantha Josephson', 'Uber', 'Uber']}, 13: {}, 14: {'investors': ['Ramirez', 'ILY Magazine'], 'series': ['public']}, 15: {'investors': ['The New York Times']}, 16: {'investors': ['Brittanny Keeler']}, 17: {}, 18: {'investors': ['Keeler']}, 19: {}, 20: {'investors': ['Keeler', 'Ramirez', 'Ramya']}, 21: {'investors': ['Ramya', 'Amrit', 'Ramya', 'Amrit', 'Amrit']}, 22: {'investors': ['Tommy Genesis', 'DJ', 'Ramirez']}, 23: {'investors': ['The New York Times', 'Hostelworld']}, 24: {'investors': ['Apple', 'Find My Friends']}, 25: {'investors': ['Jaila Gladden']}, 26: {}, 27: {'investors': ['Apple', 'iPhone 8s']}, 28: {'investors': ['Google', 'iPhone', 'Google', 'Contacts App']}, 29: {'investors': ['Keeler']}, 30: {'investors': ['Ramirez']}, 0: {'date': '2019-04-30T18:21:01', 'title': 'Why women are indefinitely sharing their locations | TechCrunch'}}
30/04/2019 17:57;techcrunch;{1: {'investors': ['Instagram']}, 2: {}, 3: {}, 4: {}, 5: {}, 6: {}, 7: {}, 8: {}, 9: {'investors': ['Gigi Hadid', 'Kim Kardashian West', 'Kris Jenner', 'Kylie Jenner', 'Leesa Angelique']}, 10: {}, 11: {}, 0: {'date': '2019-04-30T17:55:42', 'title': 'Instagram will now let creators and influencers sell items directly | TechCrunch'}}
30/04/2019 17:56;techcrunch;{1: {}, 2: {'investors': ['the Office of the Director of National Intelligence (ODNI']}, 3: {'investors': ['NSA']}, 4: {'investors': ['FBI', 'the Drug Enforcement Administration']}, 5: {'investors': ['NSA', 'NSA']}, 6: {'investors': ['NSA', 'NSA']}, 7: {}, 8: {'investors': ['NSA']}, 9: {'investors': ['NSA', 'Edward Snowden', 'Verizon', 'TechCrunch']}, 10: {'investors': ['NSA', 'the White House']}, 11: {'investors': ['NSA']}, 12: {'investors': ['Trump', 'the Foreign Intelligence Surveillance Court']}, 13: {'investors': ['Edward Snowden']}, 14: {'investors': ['DEA', 'AT&T']}, 15: {}, 0: {'date': '2019-04-30T17:54:09', 'title': 'NSA says warrantless searches of Americans’ data rose in 2018 | TechCrunch'}}
30/04/2019 17:54;techcrunch;{1: {'investors': ['Facebook', 'Portal'], 'funds': ['$199 ', '$349']}, 2: {'investors': ['Facebook’s', 'Portal', 'Mark Zuckerberg', 'Facebook', 'Facebook']}, 3: {}, 4: {'investors': ['WhatsApp', 'Zuckerberg', 'WhatsApp', 'Portal', 'Portal', 'Zuckerberg', 'Portal', 'WhatsApp']}, 5: {'investors': ['Portal', 'AR', 'Portal', 'Facebook', 'Portal', 'Portal']}, 6: {}, 7: {}, 0: {'date': '2019-04-30T17:44:21', 'title': 'Facebook takes its Portal international, adds WhatsApp, Facebook Live support | TechCrunch'}}
30/04/2019 17:52;techcrunch;
30/04/2019 17:35;techcrunch;{1: {'investors': ['Facebook’s', 'Facebook', 'Meet New Friends']}, 2: {'investors': ['Meet New Friends', 'Facebook']}, 3: {}, 4: {'investors': ['Fidji Simo', 'Facebook', 'Meet New Friends', 'Groups', 'Meet New Friends']}, 5: {'investors': ['Meet New Friends', 'Facebook', 'Groups', 'Facebook Dating', 'Secret Crush']}, 6: {'investors': ['Meet New Friends', 'Facebook Messenger']}, 7: {'investors': ['Meet New Friends', 'Facebook', 'Meetup', 'Bumble BFF', 'Facebook', 'Meet New Friends']}, 8: {}, 9: {'investors': ['Facebook', 'Facebook']}, 10: {'investors': ['TechCrunch']}, 11: {}, 0: {'date': '2019-04-30T17:32:48', 'title': 'Old Facebook finally wants you to ‘Meet New Friends’ | TechCrunch'}}
30/04/2019 17:35;techcrunch;{1: {'investors': ['Microsoft’s', 'Mixer', 'Microsoft', 'Mixer']}, 2: {'investors': ['Channel Progression', 'Mixer']}, 3: {}, 4: {}, 5: {}, 6: {'investors': ['Mixer', 'Mixer Partner', 'Mixer']}, 7: {'investors': ['Mixer Partners']}, 8: {'investors': ['Verge', 'Twitch']}, 9: {'investors': ['StreamElements', 'Twitch']}, 10: {'investors': ['Mixer']}, 11: {'investors': ['Mixer’s', 'Channel Progression', 'Mixer', 'Mixer.com']}, 0: {'date': '2019-04-30T17:31:07', 'title': 'Microsoft’s Mixer now lets streamers reward fans for participation, not just subscriptions | TechCrunch'}}
30/04/2019 17:35;techcrunch;{1: {'investors': ['Facebook', 'Facebook']}, 2: {'investors': ['Facebook Dating', 'a Secret Crush', 'Messenger']}, 3: {}, 4: {'investors': ['Charmaine Hung']}, 5: {'investors': ['Read Josh Constine']}, 6: {}, 7: {}, 8: {'investors': ['Groups', 'Guyana']}, 9: {}, 10: {'investors': ['Secret Crush', 'Facebook']}, 11: {'investors': ['Facebook', 'the News Feed']}, 12: {'investors': ['TechCrunch']}, 13: {}, 14: {}, 15: {}, 0: {'date': '2019-04-30T17:30:44', 'title': 'Facebook Dating opens to friends with Secret Crush | TechCrunch'}}
30/04/2019 17:35;techcrunch;{1: {'investors': ['Instagram', 'Likers', 'Instagram', 'Adam Mosseri']}, 2: {'investors': ['Likes', 'Finsta']}, 3: {}, 4: {'investors': ['Feed, Permalink']}, 5: {'series': ['public']}, 6: {}, 7: {'investors': ['Jane Manchun Wong']}, 8: {}, 9: {'investors': ['Mosseri']}, 10: {}, 11: {}, 12: {}, 13: {}, 14: {'investors': ['Kevin Systrom', 'Mike Krieger', 'Instagram Stories']}, 15: {'investors': ['Krasnova et al.', 'Facebook', 'Facebook', 'Hiding Likes']}, 16: {'investors': ['TechCrunch']}, 17: {}, 18: {}, 0: {'date': '2019-04-30T17:30:21', 'title': 'Instagram officially tests hiding Like counts | TechCrunch'}}
30/04/2019 17:34;techcrunch;{1: {'investors': ['Facebook', 'Workplace', 'Groups', 'Chats', 'Facebook']}, 2: {'investors': ['Karandeep Anand', 'Workplace', 'Facebook']}, 3: {}, 4: {'investors': ['Slack', 'Microsoft', 'Slack', 'Microsoft'], 'series': ['IPO']}, 5: {'investors': ['Facebook']}, 6: {'series': ['series o']}, 7: {}, 8: {}, 9: {}, 10: {}, 11: {}, 12: {'investors': ['UI', 'Groups', 'Chats']}, 13: {'investors': ['Groups', 'Anand']}, 14: {'investors': ['Workplace'], 'series': ['series o']}, 15: {'investors': ['Workplace', 'Groups']}, 16: {'investors': ['UI', 'Facebook', 'Facebook']}, 17: {'investors': ['Workplace']}, 18: {'investors': ['the News Feed']}, 19: {'investors': ['Workplace', 'Anand']}, 20: {}, 0: {'date': '2019-04-30T17:30:16', 'title': 'Workplace, Facebook’s enterprise edition, gets a reboot to boost activity and cut down on noise | TechCrunch'}}
30/04/2019 17:34;techcrunch;{1: {'investors': ['Instagram', 'Likers', 'Instagram', 'Adam Mosseri']}, 2: {'investors': ['Likes', 'Finsta']}, 3: {}, 4: {'investors': ['Feed, Permalink']}, 5: {'series': ['public']}, 6: {}, 7: {'investors': ['Jane Manchun Wong']}, 8: {}, 9: {'investors': ['Mosseri']}, 10: {}, 11: {}, 12: {}, 13: {}, 14: {'investors': ['Kevin Systrom', 'Mike Krieger', 'Instagram Stories']}, 15: {'investors': ['Krasnova et al.', 'Facebook', 'Facebook', 'Hiding Likes']}, 16: {'investors': ['TechCrunch']}, 17: {}, 18: {}, 0: {'date': '2019-04-30T17:30:21', 'title': 'Instagram officially tests hiding Like counts | TechCrunch'}}
30/04/2019 17:34;techcrunch;{1: {'investors': ['Facebook', 'Workplace', 'Groups', 'Chats', 'Facebook']}, 2: {'investors': ['Karandeep Anand', 'Workplace', 'Facebook']}, 3: {}, 4: {'investors': ['Slack', 'Microsoft', 'Slack', 'Microsoft'], 'series': ['IPO']}, 5: {'investors': ['Facebook']}, 6: {'series': ['series o']}, 7: {}, 8: {}, 9: {}, 10: {}, 11: {}, 12: {'investors': ['UI', 'Groups', 'Chats']}, 13: {'investors': ['Groups', 'Anand']}, 14: {'investors': ['Workplace'], 'series': ['series o']}, 15: {'investors': ['Workplace', 'Groups']}, 16: {'investors': ['UI', 'Facebook', 'Facebook']}, 17: {'investors': ['Workplace']}, 18: {'investors': ['the News Feed']}, 19: {'investors': ['Workplace', 'Anand']}, 20: {}, 0: {'date': '2019-04-30T17:30:16', 'title': 'Workplace, Facebook’s enterprise edition, gets a reboot to boost activity and cut down on noise | TechCrunch'}}
30/04/2019 17:34;techcrunch;{1: {'investors': ['Oculus', 'hype'], 'funds': ['$399 ']}, 2: {'investors': ['the Nintendo Switch']}, 3: {}, 4: {}, 5: {'investors': ['Insight']}, 6: {'investors': ['Guardian']}, 7: {'investors': ['Rift']}, 8: {}, 9: {'investors': ['Beat Saber']}, 10: {}, 11: {}, 12: {'investors': ['Facebook', 'Lenovo']}, 13: {'investors': ['Nintendo', 'the Nintendo Switch', 'the Nintendo Switch']}, 14: {}, 0: {'date': '2019-04-30T17:30:13', 'title': 'Review: Oculus Quest could be the Nintendo Switch of VR | TechCrunch'}}
30/04/2019 17:32;techcrunch;{1: {'investors': ['Facebook']}, 2: {'investors': ['Oculus', 'Rift', 'iPhone']}, 3: {}, 4: {}, 5: {'funds': ['$399 ', '$349 ', '$798 ']}, 6: {}, 7: {}, 8: {'investors': ['Lenovo']}, 9: {}, 10: {'investors': ['Rift']}, 11: {}, 12: {}, 13: {'investors': ['Subpar']}, 14: {}, 15: {}, 16: {}, 17: {}, 18: {}, 19: {}, 20: {}, 21: {}, 0: {'date': '2019-04-30T17:30:08', 'title': 'Review: Facebook’s Oculus Rift S is barely an upgrade | TechCrunch'}}
30/04/2019 17:32;techcrunch;{1: {'investors': ['Oculus'], 'funds': ['$399 ']}, 2: {'investors': ['Rift'], 'funds': ['$199 ']}, 3: {}, 4: {}, 5: {}, 6: {}, 7: {'investors': ['the Nintendo Switch']}, 8: {}, 9: {}, 0: {'date': '2019-04-30T17:30:03', 'title': 'Oculus Quest and Rift S ship May 21, pre-orders go live today | TechCrunch'}}
30/04/2019 17:31;techcrunch;
30/04/2019 17:07;techcrunch;{1: {'investors': ['Facebook', 'Messenger', 'Messenger', 'Facebook', 'Mac'], 'series': ['series o']}, 2: {'investors': ['Messenger', 'app']}, 3: {}, 4: {'investors': ['Facebook', 'Messenger Stan Chudnovsky', 'Mark Zuckerberg', 'WhatsApp', 'Instagram Direct', 'Utilities']}, 5: {}, 6: {'investors': ['Messenger Desktop', 'Messenger', 'Chudnovsky', 'Messenger', 'Messenger']}, 7: {'investors': ['Messenger', 'Mac', 'Windows']}, 8: {}, 9: {'investors': ['Messenger']}, 10: {'investors': ['Lightspeed', 'Messenger', 'Chudnovsky', 'Facebook', 'Messenger Light', 'SMS', 'Lightspeed']}, 11: {'investors': ['Video Co-Watching –', 'TechCrunch', 'Messenger', 'Facebook Watch Party', 'Facebook']}, 12: {}, 13: {}, 14: {'investors': ['Chudnovsky', 'Messenger']}, 15: {'investors': ['Messenger', 'Messenger']}, 16: {}, 17: {}, 18: {'investors': ['Friends', 'Emoji Status', 'Messenger', 'Messenger', 'Friends', 'Messenger Close Friends', 'barbell']}, 19: {}, 20: {'investors': ['Messenger']}, 21: {'investors': ['Facebook Messenger', 'Down To Lunch']}, 22: {'investors': ['TechCrunch']}, 23: {}, 0: {'date': '2019-04-30T17:06:00', 'title': 'Facebook Messenger will get desktop apps, co-watching, emoji status | TechCrunch'}}
30/04/2019 17:06;techcrunch;{1: {'investors': ['cheddar', 'Altice USA'], 'funds': ['$200 million', '$160 million'], 'series': ['Series D']}, 2: {'investors': ['Jon Steinberg', 'Cheddar', 'BuzzFeed', 'Altice News', 'Cheddar']}, 3: {'investors': ['Altice News', 'Steinberg', 'Altice']}, 4: {'investors': ['Cheddar']}, 5: {'investors': ['Altice News', 'News 12 Networks']}, 6: {'investors': ['Cheddar', 'the New York Stock Exchange', 'WeWork Vine', 'the White House']}, 7: {'investors': ['Sling TV', 'Hulu', 'Sony PlayStation Vue', 'Snapchat, fuboTV, Philo', 'Amazon', 'Facebook']}, 8: {'investors': ['Cheddar', 'Lightspeed Venture Partners, Raine Ventures', 'Goldman Sachs', 'Liberty Global', 'Comcast Ventures', 'AT&T', 'Amazon', 'Antenna Group', 'Ribbit Capital', 'The New York Stock Exchange', 'Altice USA', 'Global Capital', 'Dentsu Ventures', 'Cheddar', 'PitchBook'], 'funds': ['$54.5 million']}, 9: {}, 10: {'investors': ['Dexter Goei', 'Jon']}, 11: {'investors': ['Mic', 'algorithm'], 'funds': ['$60 million']}, 12: {'investors': ['BuzzFeed', 'Verizon Media Group', 'TechCrunch', 'Recode']}, 13: {}, 14: {}, 0: {'date': '2019-04-30T17:05:12', 'title': 'Altice USA buys digital news network Cheddar for $200M | TechCrunch'}}
30/04/2019 17:05;techcrunch;{1: {'investors': ['The Working Assembly', 'Jolene Delisle', 'Lawrence O’Toole', 'TWA', 'NYC', 'Creative Director', 'Assembly', 'TWA']}, 2: {}, 3: {'investors': ['Zola', 'TheSkimm']}, 4: {}, 5: {}, 6: {}, 7: {}, 8: {'investors': ['Yvonne Leow']}, 9: {'investors': ['Lawrence', 'Working Assembly']}, 10: {'investors': ['NYC', 'MVP']}, 11: {}, 0: {'date': '2019-04-30T16:05:20', 'title': 'Verified Expert Brand Designer: The Working Assembly | TechCrunch'}}
30/04/2019 17:04;techcrunch;{1: {'investors': ['Docker', 'DockerCon']}, 2: {'investors': ['Google', 'Amazon', 'Facebook']}, 3: {}, 4: {}, 5: {'investors': ['Docker Enterprise', 'Kubernetes']}, 6: {}, 7: {'investors': ['Capgemini', 'Capgemini', 'Scott Johnston', 'Docker', 'TechCrunch']}, 8: {'investors': ['Accelerate Greenfield']}, 9: {}, 10: {'investors': ['Greenfield']}, 11: {}, 12: {'investors': ['WTF']}, 13: {}, 0: {'date': '2019-04-30T17:02:51', 'title': 'Docker looks to partners and packages to ease container implementation | TechCrunch'}}
30/04/2019 17:02;techcrunch;{1: {'investors': ['Docker', 'Docker', 'DockerCon']}, 2: {'investors': ['Scott Johnston', 'Docker', 'TechCrunch']}, 3: {'investors': ['Docker Desktop Enterprise', 'Docker']}, 4: {}, 5: {'investors': ['Docker']}, 6: {'investors': ['Docker Applications', 'Docker']}, 7: {}, 8: {'investors': ['Kubernetes', 'Docker', 'Kubernetes', 'Kubernetes', 'Docker']}, 9: {'investors': ['Docker', 'Docker Kubernetes Service', 'Docker', 'Docker Compose', 'Docker', 'Docker', 'DKS']}, 10: {'investors': ['Docker', 'DevOps', 'Docker']}, 11: {}, 12: {'investors': ['Docker']}, 13: {}, 0: {'date': '2019-04-30T17:00:17', 'title': 'Docker updates focus on simplifying containerization for developers | TechCrunch'}}
30/04/2019 17:01;techcrunch;{1: {'investors': ['Startup Alley', 'Startup Alley Exhibitor Package']}, 2: {'investors': ['Startup Alley']}, 3: {'investors': ['Startup Alley', 'TestCard', 'Luke Heron', 'TestCard']}, 4: {'investors': ['Startup Alley']}, 5: {'investors': ['ROI'], 'funds': ['$1.7 million']}, 6: {'investors': ['Startup Alley Exhibitor Package', 'Startup Alley', 'Startup Alley Exhibitor', 'AI/Machine Learning', 'Biotech/Healthtech', 'Fintech', 'Mobility, Privacy/Security, Retail/E-commerce', 'Robotics/IoT/Hardware', 'Social Impact/Education']}, 7: {'investors': ['Startup Battlefield', 'Startup Alley', 'Disrupt']}, 8: {'investors': ['CrunchMatch', 'Startup Battlefield Wild Card', 'Startup Alley'], 'series': ['series A']}, 9: {}, 10: {'investors': ['Startup Alley', 'Startup Alley Exhibitor Package']}, 11: {}, 0: {'date': '2019-04-30T17:00:04', 'title': 'Purchase a Startup Alley exhibitor package for Disrupt SF 2019 | TechCrunch'}}
30/04/2019 16:58;techcrunch;
30/04/2019 16:53;techcrunch;
30/04/2019 16:50;techcrunch;{1: {'investors': ['TechCrunch']}, 2: {'investors': ['Cozmo']}, 3: {'investors': ['Anki’s']}, 4: {}, 5: {'investors': ['Alphabet', 'EPS']}, 6: {}, 7: {}, 8: {}, 9: {}, 10: {'investors': ['Samsung']}, 11: {'investors': ['Samsung', 'Galaxy']}, 12: {}, 13: {}, 14: {'investors': ['Univision', 'The Wall Street Journal']}, 15: {}, 16: {'investors': ['the We Company (WeWork']}, 17: {'investors': ['the We Company', 'WeWork', 'Extra Crunch'], 'series': ['public']}, 18: {}, 0: {'date': '2019-04-30T16:49:00', 'title': 'Daily Crunch: The end of Anki | TechCrunch'}}
30/04/2019 16:49;techcrunch;
30/04/2019 16:32;techcrunch;{1: {'investors': ['Facebook', 'Facebook -owned Instagram']}, 2: {'investors': ['Pinterest', 'Matt Hancock', 'Google']}, 3: {}, 4: {}, 5: {'series': ['public']}, 6: {'investors': ['Hancock']}, 7: {}, 8: {}, 9: {}, 10: {'investors': ['Matt Hancock']}, 11: {}, 12: {'investors': ['Hancock'], 'series': ['public']}, 13: {}, 14: {'investors': ['Hancock']}, 15: {}, 16: {'investors': ['Telegraph', 'Hancock']}, 17: {}, 18: {'series': ['public']}, 19: {}, 20: {}, 21: {}, 22: {'investors': ['Hancock']}, 23: {}, 24: {'series': ['public']}, 25: {}, 26: {}, 27: {}, 28: {}, 29: {}, 30: {'investors': ['Jonathan Ashworth', 'Hancock']}, 0: {'date': '2019-04-30T16:21:51', 'title': 'Social media firms agree to work with UK charities to set online harm boundaries | TechCrunch'}}
30/04/2019 16:16;techcrunch;{1: {'investors': ['UC Berkeley']}, 2: {}, 3: {}, 4: {}, 5: {}, 6: {}, 7: {}, 8: {}, 9: {'investors': ['Nima Keivan', 'Manish Kothari', 'Melonee Wise']}, 10: {}, 11: {'investors': ['Amazon Robotics', 'Canvas']}, 12: {'investors': ['Anca Dragan', 'UC Berkeley', 'Rana el Kaliouby', 'Matt Willis']}, 13: {}, 14: {'investors': ['HRI']}, 15: {'investors': ['UC Berkeley', 'Hany Farid', 'Dartmouth College']}, 16: {}, 17: {}, 18: {'investors': ['Sterling Anderson', 'Aurora', 'Raquel Urtasun']}, 19: {}, 20: {}, 21: {'investors': ['Kiyonori Inaba']}, 22: {}, 23: {'investors': ['Fanuc', 'bin']}, 24: {'investors': ['Fanuc']}, 25: {}, 26: {'investors': ['Ken Goldberg', 'UC Berkeley', 'Michael Jordan', 'UC Berkeley']}, 27: {}, 28: {'investors': ['UC Berkeley']}, 29: {'investors': ['Daniela Braga', 'DefinedCrowd', 'Ali Farhadi', 'Daryn Nakhuda']}, 30: {}, 31: {}, 32: {'investors': ['iRobot)', 'Greener Pastures', 'Colin Angle']}, 33: {}, 34: {'investors': ['Terra']}, 35: {'investors': ['Peter Barrett', 'Playground Global', 'Helen Liang', 'FoundersX Ventures', 'Eric Migicovsky', 'Andy Wheeler', 'GV']}, 36: {}, 37: {'investors': ['Connie Loizos']}, 38: {}, 39: {}, 40: {'investors': ['Grant Canary', 'DroneSeed', 'Arnaud Thiercelin', 'DJI']}, 41: {}, 42: {'investors': ['Drone']}, 43: {'investors': ['Boston Dynamics)', 'Marc Raibert', 'Boston Dynamics']}, 44: {}, 45: {'investors': ['Marc Raibert', 'Spot Mini']}, 46: {'investors': ['Boston Dynamics']}, 47: {}, 48: {'investors': ['Boston Dynamics']}, 49: {}, 50: {'investors': ['Anthony Levandowski', 'Pronto']}, 51: {}, 52: {'investors': ['Google', 'Pronto']}, 53: {'investors': ['Noah Ready-Campbell', 'BUILT Robotics', 'Saurabh Ladha', 'Doxel AI']}, 54: {}, 55: {}, 0: {'date': '2019-04-27T17:06:54', 'title': 'Here’s everything you missed at TC Sessions: Robotics + AI | TechCrunch'}}
30/04/2019 15:31;techcrunch;{1: {}, 2: {'investors': ['Lerer Hippeau Ventures', 'Primary Venture Partners', 'Brand Foundry Ventures', 'Flatiron Health', 'Nat Turner', 'Zach Weinberg', 'Warby Parker', 'Dave Gilboa', 'Neil Blumenthal'], 'funds': ['$3.5 million'], 'series': ['seed']}, 3: {}, 4: {}, 5: {'investors': ['a Public Benefit Corporation'], 'series': ['Public']}, 6: {}, 7: {'investors': ['NYC']}, 0: {'date': '2019-04-30T15:30:26', 'title': 'Small Door raises $3.5 million in seed funding to rethink veterinary care | TechCrunch'}}
30/04/2019 15:22;techcrunch;{1: {}, 2: {}, 3: {'investors': ['Indiegogo', 'the Energizer Power Max P18K Pop', 'Mobile World Congress'], 'funds': ['$15', '$1.2 million']}, 4: {'investors': ['Lucas']}, 5: {}, 6: {}, 7: {'investors': ['the P18K']}, 8: {'investors': ['Energizer’s', 'Samsung', 'Huawei', 'Energizer']}, 0: {'date': '2019-04-30T15:20:05', 'title': 'Energizer’s massive battery/phone proves a viral hit ≠ crowdfunding success | TechCrunch'}}
